0,Open,High,Low,Close,Volume,Adj Close
2018-02-26 17:47:00,1517.13,1517.66,1515.81,1516.21,10000,1516.21
2018-02-26 17:48:00,1516.0,1516.25,1516.0,1516.25,600,1516.25
2018-02-26 17:49:00,1516.24,1516.64,1516.24,1516.64,2600,1516.64
2018-02-26 17:50:00,1516.41,1517.49,1516.41,1517.2,3900,1517.2
2018-02-26 17:51:00,1517.58,1518.1,1517.58,1517.99,6200,1517.99
2018-02-26 17:52:00,1518.2,1518.39,1517.67,1517.73,2400,1517.73
2018-02-26 17:53:00,1517.87,1518.0,1517.58,1517.67,6600,1517.67
2018-02-26 17:54:00,1517.88,1518.1,1517.86,1517.94,3200,1517.94
2018-02-26 17:55:00,1517.87,1517.88,1517.69,1517.88,400,1517.88
2018-02-26 17:56:00,1518.2,1518.48,1518.0,1518.48,3000,1518.48
2018-02-26 17:57:00,1518.24,1518.33,1517.57,1518.08,4900,1518.08
2018-02-26 17:58:00,1518.26,1518.8,1517.88,1518.8,7500,1518.8
2018-02-26 17:59:00,1518.25,1519.09,1518.21,1519.02,3500,1519.02
2018-02-26 18:00:00,1518.63,1518.9,1518.43,1518.86,2800,1518.86
2018-02-26 18:01:00,1519.03,1519.43,1518.57,1519.22,6100,1519.22
2018-02-26 18:02:00,1519.22,1519.22,1518.54,1519.0,3000,1519.0
2018-02-26 18:03:00,1519.0,1519.28,1518.64,1519.0,3700,1519.0
2018-02-26 18:04:00,1519.29,1519.48,1519.0,1519.36,2600,1519.36
2018-02-26 18:05:00,1519.18,1519.4,1519.18,1519.4,900,1519.4
2018-02-26 18:06:00,1519.48,1519.66,1518.01,1518.01,2400,1518.01
2018-02-26 18:07:00,1518.07,1518.07,1517.35,1517.53,4400,1517.53
2018-02-26 18:08:00,1517.52,1518.15,1516.17,1516.81,6800,1516.81
2018-02-26 18:09:00,1516.79,1517.41,1516.62,1516.62,3300,1516.62
2018-02-26 18:10:00,1516.56,1517.0,1516.0,1517.0,4900,1517.0
2018-02-26 18:11:00,1516.73,1516.79,1516.32,1516.32,2700,1516.32
2018-02-26 18:12:00,1516.43,1516.67,1516.22,1516.67,3700,1516.67
2018-02-26 18:13:00,1516.61,1516.67,1515.64,1515.72,3700,1515.72
2018-02-26 18:14:00,1515.71,1516.02,1514.13,1514.78,20300,1514.78
2018-02-26 18:15:00,1514.25,1515.65,1514.25,1515.51,3700,1515.51
2018-02-26 18:16:00,1515.45,1515.45,1514.79,1515.25,1000,1515.25
2018-02-26 18:17:00,1515.15,1515.78,1515.15,1515.78,1300,1515.78
2018-02-26 18:18:00,1516.1,1516.87,1516.0,1516.49,3900,1516.49
2018-02-26 18:19:00,1516.47,1516.58,1515.61,1516.29,3300,1516.29
2018-02-26 18:20:00,1516.04,1516.29,1515.91,1516.08,3300,1516.08
2018-02-26 18:21:00,1516.08,1516.41,1515.83,1516.02,3300,1516.02
2018-02-26 18:22:00,1516.2,1516.78,1516.2,1516.78,700,1516.78
2018-02-26 18:23:00,1516.73,1516.73,1516.3,1516.32,1100,1516.32
2018-02-26 18:24:00,1516.5,1516.71,1516.46,1516.71,1700,1516.71
2018-02-26 18:25:00,1516.47,1516.48,1515.83,1515.83,3400,1515.83
2018-02-26 18:26:00,1515.79,1515.91,1515.51,1515.86,1000,1515.86
2018-02-26 18:27:00,1515.47,1516.11,1515.37,1515.7,4500,1515.7
2018-02-26 18:28:00,1515.43,1515.92,1515.02,1515.56,3900,1515.56
2018-02-26 18:29:00,1515.74,1516.2,1515.19,1516.17,5100,1516.17
2018-02-26 18:30:00,1516.49,1516.7,1516.39,1516.53,1900,1516.53
2018-02-26 18:31:00,1516.69,1516.69,1516.01,1516.01,3600,1516.01
2018-02-26 18:32:00,1516.01,1516.01,1515.93,1515.95,1500,1515.95
2018-02-26 18:33:00,1516.0,1516.16,1515.55,1515.55,3100,1515.55
2018-02-26 18:34:00,1515.9,1515.93,1515.12,1515.17,2500,1515.17
2018-02-26 18:35:00,1515.07,1515.51,1514.13,1514.7,5300,1514.7
2018-02-26 18:36:00,1514.8,1514.8,1514.25,1514.33,3000,1514.33
2018-02-26 18:37:00,1514.45,1515.27,1514.16,1514.94,5300,1514.94
2018-02-26 18:38:00,1514.97,1515.5,1514.67,1515.48,5000,1515.48
2018-02-26 18:39:00,1515.89,1515.89,1515.59,1515.71,1800,1515.71
2018-02-26 18:40:00,1515.8,1515.9,1514.97,1514.99,3400,1514.99
2018-02-26 18:41:00,1515.0,1515.49,1515.0,1515.0,3500,1515.0
2018-02-26 18:42:00,1515.24,1515.85,1515.24,1515.74,4600,1515.74
2018-02-26 18:43:00,1515.98,1515.99,1515.49,1515.56,5200,1515.56
2018-02-26 18:44:00,1515.64,1515.96,1515.64,1515.74,1500,1515.74
2018-02-26 18:45:00,1515.85,1516.06,1515.76,1516.06,5700,1516.06
2018-02-26 18:46:00,1516.06,1516.16,1516.06,1516.07,600,1516.07
2018-02-26 18:47:00,1516.07,1516.33,1515.98,1516.13,12900,1516.13
2018-02-26 18:48:00,1516.18,1516.31,1516.08,1516.28,4000,1516.28
2018-02-26 18:49:00,1516.31,1516.31,1516.03,1516.21,1100,1516.21
2018-02-26 18:50:00,1516.1,1516.22,1515.46,1515.92,6800,1515.92
2018-02-26 18:51:00,1515.92,1516.22,1515.84,1516.04,1800,1516.04
2018-02-26 18:52:00,1515.98,1516.15,1515.87,1515.87,1800,1515.87
2018-02-26 18:53:00,1515.7,1516.05,1515.7,1515.92,5800,1515.92
2018-02-26 18:54:00,1515.93,1516.06,1515.51,1515.69,2400,1515.69
2018-02-26 18:55:00,1515.7,1515.86,1515.45,1515.45,7000,1515.45
2018-02-26 18:56:00,1515.35,1515.78,1515.35,1515.38,3300,1515.38
2018-02-26 18:57:00,1515.46,1516.25,1515.45,1516.25,8600,1516.25
2018-02-26 18:58:00,1516.25,1516.49,1515.92,1516.17,5100,1516.17
2018-02-26 18:59:00,1516.1,1516.48,1516.07,1516.44,3700,1516.44
2018-02-26 19:00:00,1516.31,1516.7,1516.25,1516.7,4600,1516.7
2018-02-26 19:01:00,1516.83,1517.5,1516.77,1517.5,9300,1517.5
2018-02-26 19:02:00,1517.63,1517.66,1517.33,1517.35,5300,1517.35
2018-02-26 19:03:00,1517.35,1518.0,1517.1,1517.59,3600,1517.59
2018-02-26 19:04:00,1517.59,1518.0,1517.41,1517.73,6100,1517.73
2018-02-26 19:05:00,1517.54,1518.05,1517.47,1517.9,2300,1517.9
2018-02-26 19:06:00,1517.91,1517.91,1517.23,1517.46,1900,1517.46
2018-02-26 19:07:00,1517.92,1517.95,1517.49,1517.92,1700,1517.92
2018-02-26 19:08:00,1517.99,1517.99,1517.29,1517.56,3100,1517.56
2018-02-26 19:09:00,1517.34,1517.48,1516.92,1516.92,4700,1516.92
2018-02-26 19:10:00,1517.18,1517.18,1516.57,1516.8,4000,1516.8
2018-02-26 19:11:00,1516.69,1517.0,1516.48,1516.93,2100,1516.93
2018-02-26 19:12:00,1517.0,1517.22,1516.43,1516.71,6900,1516.71
2018-02-26 19:13:00,1516.65,1517.09,1516.49,1516.93,6200,1516.93
2018-02-26 19:14:00,1517.09,1517.45,1517.0,1517.31,6100,1517.31
2018-02-26 19:15:00,1517.61,1518.0,1517.41,1517.75,4400,1517.75
2018-02-26 19:16:00,1517.84,1518.0,1517.58,1517.59,4000,1517.59
2018-02-26 19:17:00,1517.67,1517.67,1517.21,1517.21,1400,1517.21
2018-02-26 19:18:00,1517.33,1517.8,1517.33,1517.72,3000,1517.72
2018-02-26 19:19:00,1517.79,1518.5,1517.79,1518.43,3200,1518.43
2018-02-26 19:20:00,1518.21,1518.37,1517.83,1517.83,3100,1517.83
2018-02-26 19:21:00,1517.69,1517.91,1517.62,1517.66,4000,1517.66
2018-02-26 19:22:00,1517.68,1518.04,1517.53,1517.99,6800,1517.99
2018-02-26 19:23:00,1517.61,1517.65,1517.26,1517.48,1900,1517.48
2018-02-26 19:24:00,1517.59,1517.84,1517.38,1517.84,1700,1517.84
2018-02-26 19:25:00,1517.55,1517.99,1517.53,1517.53,3800,1517.53
2018-02-26 19:26:00,1517.79,1517.96,1517.37,1517.37,2100,1517.37
2018-02-26 19:27:00,1517.37,1517.37,1516.23,1516.55,5200,1516.55
2018-02-26 19:28:00,1516.57,1516.93,1516.33,1516.69,6200,1516.69
2018-02-26 19:29:00,1516.66,1516.66,1516.25,1516.44,3400,1516.44
2018-02-26 19:30:00,1516.34,1516.34,1515.9,1516.1,9600,1516.1
2018-02-26 19:31:00,1516.09,1516.09,1515.36,1515.66,5200,1515.66
2018-02-26 19:32:00,1515.82,1516.47,1515.56,1515.83,6900,1515.83
2018-02-26 19:33:00,1516.05,1516.37,1515.95,1516.11,6100,1516.11
2018-02-26 19:34:00,1516.0,1516.0,1515.35,1515.41,5600,1515.41
2018-02-26 19:35:00,1515.52,1515.99,1515.52,1515.99,2600,1515.99
2018-02-26 19:36:00,1515.95,1516.49,1515.95,1516.49,3800,1516.49
2018-02-26 19:37:00,1516.5,1516.67,1516.14,1516.34,4500,1516.34
2018-02-26 19:38:00,1516.17,1516.94,1516.15,1516.94,3700,1516.94
2018-02-26 19:39:00,1516.84,1516.84,1515.82,1516.04,2600,1516.04
2018-02-26 19:40:00,1515.86,1516.47,1515.84,1515.88,2700,1515.88
2018-02-26 19:41:00,1515.76,1515.98,1515.05,1515.27,5900,1515.27
2018-02-26 19:42:00,1515.15,1515.84,1515.15,1515.39,3600,1515.39
2018-02-26 19:43:00,1515.32,1515.68,1515.32,1515.63,2600,1515.63
2018-02-26 19:44:00,1515.63,1515.81,1515.22,1515.81,3600,1515.81
2018-02-26 19:45:00,1515.59,1515.73,1514.58,1514.9,12400,1514.9
2018-02-26 19:46:00,1514.58,1515.04,1514.0,1514.73,8200,1514.73
2018-02-26 19:47:00,1514.83,1515.68,1514.49,1515.1,8200,1515.1
2018-02-26 19:48:00,1514.88,1515.1,1514.04,1514.04,7200,1514.04
2018-02-26 19:49:00,1514.06,1514.13,1512.82,1513.57,13000,1513.57
2018-02-26 19:50:00,1514.0,1514.39,1513.68,1514.35,3600,1514.35
2018-02-26 19:51:00,1514.04,1514.6,1514.04,1514.6,1000,1514.6
2018-02-26 19:52:00,1514.34,1515.47,1514.34,1514.6,3300,1514.6
2018-02-26 19:53:00,1515.38,1515.43,1514.66,1514.83,2500,1514.83
2018-02-26 19:54:00,1515.4,1515.64,1515.01,1515.32,2000,1515.32
2018-02-26 19:55:00,1515.05,1516.0,1515.05,1515.71,8300,1515.71
2018-02-26 19:56:00,1515.3,1515.69,1514.47,1514.47,3400,1514.47
2018-02-26 19:57:00,1514.66,1514.92,1514.11,1514.49,2300,1514.49
2018-02-26 19:58:00,1514.3,1514.99,1514.3,1514.99,3700,1514.99
2018-02-26 19:59:00,1515.19,1515.19,1514.37,1514.37,2900,1514.37
2018-02-26 20:00:00,1514.51,1514.67,1514.31,1514.67,1400,1514.67
2018-02-26 20:01:00,1514.42,1514.42,1513.5,1513.79,7400,1513.79
2018-02-26 20:02:00,1514.0,1514.15,1513.74,1513.74,3600,1513.74
2018-02-26 20:03:00,1513.7,1514.61,1513.7,1514.43,6100,1514.43
2018-02-26 20:04:00,1514.66,1515.07,1514.32,1514.57,8000,1514.57
2018-02-26 20:05:00,1514.88,1515.34,1514.69,1515.34,4500,1515.34
2018-02-26 20:06:00,1515.43,1515.6,1515.14,1515.3,2900,1515.3
2018-02-26 20:07:00,1515.31,1515.86,1515.26,1515.62,3600,1515.62
2018-02-26 20:08:00,1515.44,1515.98,1515.16,1515.91,12500,1515.91
2018-02-26 20:09:00,1515.97,1516.94,1515.89,1516.63,16300,1516.63
2018-02-26 20:10:00,1516.65,1516.85,1516.32,1516.6,5400,1516.6
2018-02-26 20:11:00,1516.21,1516.63,1515.91,1516.41,3800,1516.41
2018-02-26 20:12:00,1516.41,1516.63,1515.99,1516.13,4900,1516.13
2018-02-26 20:13:00,1516.29,1516.29,1515.53,1515.88,1700,1515.88
2018-02-26 20:14:00,1515.8,1516.12,1515.55,1515.92,3500,1515.92
2018-02-26 20:15:00,1516.12,1516.12,1515.61,1515.61,2800,1515.61
2018-02-26 20:16:00,1515.58,1516.52,1515.02,1516.29,15600,1516.29
2018-02-26 20:17:00,1516.51,1517.0,1516.07,1516.76,8200,1516.76
2018-02-26 20:18:00,1516.93,1517.13,1516.38,1516.54,8800,1516.54
2018-02-26 20:19:00,1516.33,1516.87,1516.26,1516.71,1800,1516.71
2018-02-26 20:20:00,1516.99,1517.31,1516.91,1517.31,3400,1517.31
2018-02-26 20:21:00,1517.1,1517.55,1516.59,1516.86,6900,1516.86
2018-02-26 20:22:00,1516.66,1516.86,1516.49,1516.61,1400,1516.61
2018-02-26 20:23:00,1516.67,1517.0,1516.34,1517.0,5900,1517.0
2018-02-26 20:24:00,1516.93,1517.2,1516.34,1516.52,4800,1516.52
2018-02-26 20:25:00,1516.43,1517.0,1516.3,1516.3,6600,1516.3
2018-02-26 20:26:00,1516.21,1516.57,1516.15,1516.15,3100,1516.15
2018-02-26 20:27:00,1516.08,1516.08,1515.21,1515.21,5300,1515.21
2018-02-26 20:28:00,1515.31,1515.76,1515.24,1515.47,4500,1515.47
2018-02-26 20:29:00,1515.58,1516.02,1515.5,1515.5,5200,1515.5
2018-02-26 20:30:00,1515.53,1517.1,1515.47,1516.39,4200,1516.39
2018-02-26 20:31:00,1516.34,1516.46,1515.73,1515.97,3400,1515.97
2018-02-26 20:32:00,1516.16,1516.93,1515.85,1516.76,1700,1516.76
2018-02-26 20:33:00,1517.0,1517.55,1517.0,1517.5,9800,1517.5
2018-02-26 20:34:00,1517.5,1517.96,1517.42,1517.53,6800,1517.53
2018-02-26 20:35:00,1517.57,1518.0,1517.46,1517.66,8600,1517.66
2018-02-26 20:36:00,1517.93,1517.93,1517.37,1517.75,4400,1517.75
2018-02-26 20:37:00,1517.66,1517.74,1517.04,1517.31,4100,1517.31
2018-02-26 20:38:00,1517.32,1517.82,1517.27,1517.52,4400,1517.52
2018-02-26 20:39:00,1517.5,1517.83,1517.4,1517.74,6800,1517.74
2018-02-26 20:40:00,1517.74,1518.01,1517.56,1517.79,9400,1517.79
2018-02-26 20:41:00,1517.77,1518.05,1517.61,1517.77,3300,1517.77
2018-02-26 20:42:00,1517.82,1518.0,1517.75,1517.85,5200,1517.85
2018-02-26 20:43:00,1517.88,1518.37,1517.64,1518.28,7600,1518.28
2018-02-26 20:44:00,1518.26,1518.93,1518.26,1518.65,16700,1518.65
2018-02-26 20:45:00,1518.6,1518.91,1518.37,1518.84,4600,1518.84
2018-02-26 20:46:00,1518.96,1519.66,1518.6,1519.08,21200,1519.08
2018-02-26 20:47:00,1519.13,1519.5,1518.92,1519.33,11100,1519.33
2018-02-26 20:48:00,1519.26,1519.39,1518.97,1519.39,6600,1519.39
2018-02-26 20:49:00,1519.57,1519.92,1519.21,1519.59,12600,1519.59
2018-02-26 20:50:00,1519.64,1519.64,1518.3,1518.74,8700,1518.74
2018-02-26 20:51:00,1520.24,1520.24,1518.88,1519.45,15800,1519.45
2018-02-26 20:52:00,1519.36,1519.77,1519.14,1519.53,10300,1519.53
2018-02-26 20:53:00,1519.52,1519.63,1518.98,1519.14,8900,1519.14
2018-02-26 20:54:00,1519.11,1519.11,1518.67,1518.82,8600,1518.82
2018-02-26 20:55:00,1518.99,1519.0,1518.3,1518.81,9600,1518.81
2018-02-26 20:56:00,1518.67,1519.65,1518.67,1519.6,21100,1519.6
2018-02-26 20:57:00,1519.7,1520.89,1519.57,1520.8,35200,1520.8
2018-02-26 20:58:00,1520.73,1520.73,1519.22,1519.94,22300,1519.94
2018-02-26 20:59:00,1520.3,1520.89,1520.26,1520.88,16100,1520.88
2018-02-26 21:00:00,1520.76,1521.98,1520.66,1521.95,53900,1521.95
2018-02-26 21:01:00,1521.95,1521.95,1521.5,1521.93,269600,1521.93
2018-02-26 21:02:00,1521.93,1522.48,1521.51,1522.1,1800,1522.1
2018-02-26 21:03:00,1521.65,1522.5,1517.73,1521.5,900,1521.5
2018-02-26 21:04:00,1521.5,1521.95,1521.0,1521.1,5900,1521.1
2018-02-26 21:05:00,1521.15,1521.45,1510.0,1521.1,800,1521.1
2018-02-26 21:06:00,1521.25,1522.0,1510.0,1521.95,900,1521.95
2018-02-26 21:07:00,1521.95,1522.1,1520.09,1521.96,1700,1521.96
2018-02-26 21:08:00,1522.45,1522.5,1522.03,1522.5,200,1522.5
2018-02-26 21:09:00,1521.56,1522.03,1521.55,1521.85,600,1521.85
2018-02-26 21:10:00,1521.85,1521.85,1521.55,1521.55,400,1521.55
2018-02-26 21:11:00,1521.85,1522.37,1521.85,1522.3,100,1522.3
2018-02-26 21:12:00,1521.63,1522.0,1517.1,1522.0,2600,1522.0
2018-02-26 21:13:00,1522.0,1522.5,1522.0,1522.48,200,1522.48
2018-02-26 21:14:00,1522.48,1522.48,1522.0,1522.0,0,1522.0
2018-02-26 21:15:00,1522.0,1522.56,1521.9,1522.5,600,1522.5
2018-02-26 21:16:00,1522.14,1522.5,1521.75,1521.75,100,1521.75
2018-02-26 21:17:00,1522.55,1522.66,1522.45,1522.45,100,1522.45
2018-02-26 21:18:00,1522.5,1522.5,1522.5,1522.5,0,1522.5
2018-02-26 21:19:00,1522.45,1522.45,1522.0,1522.45,100,1522.45
2018-02-26 21:20:00,1522.45,1522.5,1522.0,1522.0,200,1522.0
2018-02-26 21:21:00,1522.0,1522.5,1521.6,1522.0,400,1522.0
2018-02-26 21:22:00,1522.0,1522.0,1522.0,1522.0,300,1522.0
2018-02-26 21:23:00,1522.4,1522.4,1522.0,1522.4,300,1522.4
2018-02-26 21:24:00,1522.38,1522.38,1522.04,1522.04,0,1522.04
2018-02-26 21:25:00,1522.38,1522.5,1522.25,1522.25,100,1522.25
2018-02-26 21:26:00,1522.45,1522.45,1522.01,1522.25,100,1522.25
2018-02-26 21:27:00,1522.25,1522.38,1522.01,1522.38,200,1522.38
2018-02-26 21:28:00,1522.0,1522.85,1522.0,1522.45,1100,1522.45
2018-02-26 21:29:00,1522.67,1522.8,1522.45,1522.7,200,1522.7
2018-02-26 21:30:00,1522.88,1523.0,1522.55,1523.0,500,1523.0
2018-02-26 21:31:00,1523.0,1523.0,1522.5,1522.99,1100,1522.99
2018-02-26 21:32:00,1522.99,1523.03,1522.45,1523.03,300,1523.03
2018-02-26 21:33:00,1523.25,1523.25,1522.85,1523.0,100,1523.0
2018-02-26 21:34:00,1523.0,1525.0,1523.0,1524.16,1500,1524.16
2018-02-26 21:35:00,1524.16,1524.16,1524.0,1524.16,400,1524.16
2018-02-26 21:36:00,1524.0,1524.17,1524.0,1524.17,0,1524.17
2018-02-26 21:37:00,1524.68,1524.8,1524.17,1524.68,0,1524.68
2018-02-26 21:38:00,1524.7,1524.7,1524.4,1524.4,0,1524.4
2018-02-26 21:39:00,1524.7,1524.7,1521.95,1524.0,0,1524.0
2018-02-26 21:40:00,1521.95,1524.64,1521.95,1524.4,300,1524.4
2018-02-26 21:41:00,1524.8,1524.8,1524.8,1524.8,0,1524.8
2018-02-26 21:42:00,1521.95,1524.64,1521.95,1521.95,200,1521.95
2018-02-26 21:43:00,1521.95,1524.64,1521.95,1521.95,400,1521.95
2018-02-26 21:44:00,1521.95,1524.64,1521.95,1521.95,500,1521.95
2018-02-26 21:45:00,1521.95,1524.7,1521.95,1521.95,600,1521.95
2018-02-26 21:46:00,1521.95,1524.8,1521.95,1521.95,500,1521.95
2018-02-26 21:47:00,1521.95,1524.16,1521.95,1521.95,1100,1521.95
2018-02-26 21:48:00,1521.95,1521.95,1521.95,1521.95,500,1521.95
2018-02-26 21:49:00,1521.95,1524.0,1521.95,1524.0,100,1524.0
2018-02-26 21:50:00,1524.0,1524.3,1524.0,1524.27,200,1524.27
2018-02-26 21:51:00,1524.2,1524.2,1523.8,1523.8,0,1523.8
2018-02-26 21:52:00,1524.17,1524.17,1524.0,1524.0,100,1524.0
2018-02-26 21:53:00,1524.01,1524.79,1524.01,1524.79,0,1524.79
2018-02-26 21:54:00,1524.0,1524.37,1523.54,1524.37,300,1524.37
2018-02-26 21:55:00,1523.54,1523.54,1523.53,1523.53,0,1523.53
2018-02-26 21:56:00,1524.01,1524.01,1524.01,1524.01,0,1524.01
2018-02-26 21:57:00,1524.0,1524.0,1523.53,1524.0,100,1524.0
2018-02-26 21:58:00,1524.0,1524.0,1523.53,1524.0,0,1524.0
2018-02-26 21:59:00,1524.0,1524.36,1524.0,1524.36,100,1524.36
2018-02-26 22:00:00,1524.0,1524.0,1523.99,1523.99,0,1523.99
2018-02-26 22:01:00,1523.99,1523.99,1523.99,1523.99,0,1523.99
2018-02-26 22:02:00,1523.97,1523.97,1523.97,1523.97,0,1523.97
2018-02-26 22:03:00,1523.59,1523.97,1523.59,1523.97,100,1523.97
2018-02-26 22:04:00,1523.72,1523.72,1523.72,1523.72,0,1523.72
2018-02-26 22:05:00,1523.97,1523.97,1523.97,1523.97,0,1523.97
2018-02-26 22:06:00,1523.72,1524.0,1523.72,1524.0,100,1524.0
2018-02-26 22:07:00,1523.98,1523.98,1523.98,1523.98,0,1523.98
2018-02-26 22:08:00,1524.0,1524.0,1523.61,1523.61,100,1523.61
2018-02-26 22:09:00,1523.98,1523.98,1523.6,1523.98,0,1523.98
2018-02-26 22:10:00,1523.61,1523.99,1521.95,1521.95,4300,1521.95
2018-02-26 22:11:00,1523.98,1523.98,1523.5,1523.5,200,1523.5
2018-02-26 22:12:00,1523.5,1523.92,1523.5,1523.92,300,1523.92
2018-02-26 22:13:00,1523.9,1523.9,1523.9,1523.9,0,1523.9
2018-02-26 22:14:00,1523.72,1523.72,1523.5,1523.5,200,1523.5
2018-02-26 22:16:00,1523.53,1523.9,1523.53,1523.9,0,1523.9
2018-02-26 22:17:00,1523.5,1523.57,1523.5,1523.5,300,1523.5
2018-02-26 22:19:00,1523.89,1523.89,1523.45,1523.87,0,1523.87
2018-02-26 22:20:00,1523.94,1523.94,1523.94,1523.94,200,1523.94
2018-02-26 22:21:00,1523.82,1523.82,1523.82,1523.82,0,1523.82
2018-02-26 22:22:00,1523.5,1523.53,1522.67,1523.53,100,1523.53
2018-02-26 22:23:00,1523.22,1523.53,1523.0,1523.53,0,1523.53
2018-02-26 22:24:00,1523.08,1523.08,1523.0,1523.0,300,1523.0
2018-02-26 22:25:00,1523.08,1523.82,1523.08,1523.82,0,1523.82
2018-02-26 22:26:00,1523.08,1523.08,1522.73,1523.0,200,1523.0
2018-02-26 22:27:00,1523.0,1523.77,1523.0,1523.0,0,1523.0
2018-02-26 22:28:00,1522.67,1523.73,1522.67,1523.73,0,1523.73
2018-02-26 22:29:00,1523.0,1523.0,1523.0,1523.0,100,1523.0
2018-02-26 22:32:00,1523.1,1523.72,1523.1,1523.72,0,1523.72
2018-02-26 22:33:00,1523.1,1523.1,1523.1,1523.1,0,1523.1
2018-02-26 22:34:00,1523.73,1523.73,1523.0,1523.72,0,1523.72
2018-02-26 22:35:00,1523.72,1523.72,1523.71,1523.71,0,1523.71
2018-02-26 22:37:00,1523.67,1523.67,1523.67,1523.67,0,1523.67
2018-02-26 22:38:00,1523.67,1523.67,1523.0,1523.65,100,1523.65
2018-02-26 22:39:00,1523.65,1523.65,1523.65,1523.65,0,1523.65
2018-02-26 22:40:00,1523.65,1523.65,1523.03,1523.03,0,1523.03
2018-02-26 22:41:00,1523.03,1523.03,1523.03,1523.03,0,1523.03
2018-02-26 22:42:00,1523.65,1523.65,1523.03,1523.65,0,1523.65
2018-02-26 22:43:00,1523.65,1523.67,1523.03,1523.67,0,1523.67
2018-02-26 22:45:00,1523.03,1523.65,1523.0,1523.65,100,1523.65
2018-02-26 22:46:00,1523.64,1523.64,1523.64,1523.64,0,1523.64
2018-02-26 22:47:00,1523.15,1523.15,1522.8,1522.81,0,1522.81
2018-02-26 22:48:00,1523.63,1523.63,1523.15,1523.6,0,1523.6
2018-02-26 22:49:00,1523.73,1523.73,1522.81,1523.59,0,1523.59
2018-02-26 22:51:00,1521.95,1523.58,1521.95,1523.58,2400,1523.58
2018-02-26 22:52:00,1523.58,1523.58,1523.58,1523.58,0,1523.58
2018-02-26 22:53:00,1522.81,1522.81,1522.81,1522.81,0,1522.81
2018-02-26 22:54:00,1522.81,1523.58,1522.55,1523.58,200,1523.58
2018-02-26 22:55:00,1523.58,1523.73,1523.58,1523.58,0,1523.58
2018-02-26 22:56:00,1523.58,1523.58,1522.77,1523.58,0,1523.58
2018-02-26 22:57:00,1523.58,1523.58,1523.58,1523.58,0,1523.58
2018-02-26 22:59:00,1523.58,1523.58,1523.58,1523.58,0,1523.58
2018-02-26 23:00:00,1522.77,1523.0,1522.55,1522.55,0,1522.55
2018-02-26 23:01:00,1523.0,1523.0,1523.0,1523.0,100,1523.0
2018-02-26 23:02:00,1523.0,1523.94,1523.0,1523.94,200,1523.94
2018-02-26 23:03:00,1523.58,1523.58,1523.58,1523.58,0,1523.58
2018-02-26 23:06:00,1523.05,1523.05,1522.71,1522.71,0,1522.71
2018-02-26 23:07:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:08:00,1523.94,1523.94,1523.94,1523.94,0,1523.94
2018-02-26 23:10:00,1523.76,1523.76,1523.44,1523.44,0,1523.44
2018-02-26 23:13:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:14:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:15:00,1523.0,1523.0,1523.0,1523.0,0,1523.0
2018-02-26 23:16:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:17:00,1523.47,1523.47,1523.47,1523.47,0,1523.47
2018-02-26 23:18:00,1523.47,1523.47,1523.47,1523.47,0,1523.47
2018-02-26 23:20:00,1523.47,1523.47,1523.47,1523.47,0,1523.47
2018-02-26 23:23:00,1523.47,1523.47,1523.47,1523.47,0,1523.47
2018-02-26 23:24:00,1523.4,1523.5,1523.4,1523.5,0,1523.5
2018-02-26 23:25:00,1523.47,1523.47,1523.47,1523.47,0,1523.47
2018-02-26 23:26:00,1523.6,1523.6,1523.01,1523.5,0,1523.5
2018-02-26 23:27:00,1523.02,1523.44,1523.02,1523.44,0,1523.44
2018-02-26 23:29:00,1523.5,1523.5,1523.5,1523.5,0,1523.5
2018-02-26 23:30:00,1521.95,1523.88,1521.95,1523.88,200,1523.88
2018-02-26 23:31:00,1523.52,1523.52,1523.52,1523.52,0,1523.52
2018-02-26 23:32:00,1523.65,1523.65,1523.65,1523.65,0,1523.65
2018-02-26 23:33:00,1523.52,1523.76,1523.52,1523.52,0,1523.52
2018-02-26 23:34:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:35:00,1524.0,1524.0,1524.0,1524.0,0,1524.0
2018-02-26 23:36:00,1523.5,1524.0,1523.5,1524.0,0,1524.0
2018-02-26 23:37:00,1523.5,1523.76,1523.5,1523.76,200,1523.76
2018-02-26 23:38:00,1523.5,1523.92,1523.5,1523.92,100,1523.92
2018-02-26 23:40:00,1523.92,1523.92,1523.92,1523.92,0,1523.92
2018-02-26 23:41:00,1523.76,1523.76,1523.76,1523.76,0,1523.76
2018-02-26 23:44:00,1523.01,1523.01,1523.01,1523.01,0,1523.01
2018-02-26 23:45:00,1523.01,1523.01,1523.01,1523.01,0,1523.01
2018-02-26 23:46:00,1523.54,1523.6,1523.54,1523.6,0,1523.6
2018-02-26 23:48:00,1523.54,1523.54,1523.54,1523.54,100,1523.54
2018-02-26 23:50:00,1523.54,1523.76,1523.54,1523.76,0,1523.76
2018-02-26 23:51:00,1523.76,1523.92,1523.76,1523.92,200,1523.92
2018-02-26 23:52:00,1523.92,1523.92,1523.92,1523.92,100,1523.92
