20180226 182900;1515.74;1516.2;1515.19;1516.17;5100
20180226 183000;1516.49;1516.7;1516.39;1516.53;1900
20180226 183100;1516.69;1516.69;1516.01;1516.01;3600
20180226 183200;1516.01;1516.01;1515.93;1515.95;1500
20180226 183300;1516;1516.16;1515.55;1515.55;3100
20180226 183400;1515.9;1515.93;1515.12;1515.17;2500
20180226 183500;1515.07;1515.51;1514.13;1514.7;5300
20180226 183600;1514.8;1514.8;1514.25;1514.33;3000
20180226 183700;1514.45;1515.27;1514.16;1514.94;5300
20180226 183800;1514.97;1515.5;1514.67;1515.48;5000
20180226 183900;1515.89;1515.89;1515.59;1515.71;1800
20180226 184000;1515.8;1515.9;1514.97;1514.99;3400
20180226 184100;1515;1515.49;1515;1515;3500
20180226 184200;1515.24;1515.85;1515.24;1515.74;4600
20180226 184300;1515.98;1515.99;1515.49;1515.56;5200
20180226 184400;1515.64;1515.96;1515.64;1515.74;1500
20180226 184500;1515.85;1516.06;1515.76;1516.06;5700
20180226 184600;1516.06;1516.16;1516.06;1516.07;600
20180226 184700;1516.07;1516.33;1515.98;1516.13;12900
20180226 184800;1516.18;1516.31;1516.08;1516.28;4000
20180226 184900;1516.31;1516.31;1516.03;1516.21;1100
20180226 185000;1516.1;1516.22;1515.46;1515.92;6800
20180226 185100;1515.92;1516.22;1515.84;1516.04;1800
20180226 185200;1515.98;1516.15;1515.87;1515.87;1800
20180226 185300;1515.7;1516.05;1515.7;1515.92;5800
20180226 185400;1515.93;1516.06;1515.51;1515.69;2400
20180226 185500;1515.7;1515.86;1515.45;1515.45;7000
20180226 185600;1515.35;1515.78;1515.35;1515.38;3300
20180226 185700;1515.46;1516.25;1515.45;1516.25;8600
20180226 185800;1516.25;1516.49;1515.92;1516.17;5100
20180226 185900;1516.1;1516.48;1516.07;1516.44;3700
20180226 190000;1516.31;1516.7;1516.25;1516.7;4600
20180226 190100;1516.83;1517.5;1516.77;1517.5;9300
20180226 190200;1517.63;1517.66;1517.33;1517.35;5300
20180226 190300;1517.35;1518;1517.1;1517.59;3600
20180226 190400;1517.59;1518;1517.41;1517.73;6100
20180226 190500;1517.54;1518.05;1517.47;1517.9;2300
20180226 190600;1517.91;1517.91;1517.23;1517.46;1900
20180226 190700;1517.92;1517.95;1517.49;1517.92;1700
20180226 190800;1517.99;1517.99;1517.29;1517.56;3100
20180226 190900;1517.34;1517.48;1516.92;1516.92;4700
20180226 191000;1517.18;1517.18;1516.57;1516.8;4000
20180226 191100;1516.69;1517;1516.48;1516.93;2100
20180226 191200;1517;1517.22;1516.43;1516.71;6900
20180226 191300;1516.65;1517.09;1516.49;1516.93;6200
20180226 191400;1517.09;1517.45;1517;1517.31;6100
20180226 191500;1517.61;1518;1517.41;1517.75;4400
20180226 191600;1517.84;1518;1517.58;1517.59;4000
20180226 191700;1517.67;1517.67;1517.21;1517.21;1400
20180226 191800;1517.33;1517.8;1517.33;1517.72;3000
20180226 191900;1517.79;1518.5;1517.79;1518.43;3200
20180226 192000;1518.21;1518.37;1517.83;1517.83;3100
20180226 192100;1517.69;1517.91;1517.62;1517.66;4000
20180226 192200;1517.68;1518.04;1517.53;1517.99;6800
20180226 192300;1517.61;1517.65;1517.26;1517.48;1900
20180226 192400;1517.59;1517.84;1517.38;1517.84;1700
20180226 192500;1517.55;1517.99;1517.53;1517.53;3800
20180226 192600;1517.79;1517.96;1517.37;1517.37;2100
20180226 192700;1517.37;1517.37;1516.23;1516.55;5200
20180226 192800;1516.57;1516.93;1516.33;1516.69;6200
20180226 192900;1516.66;1516.66;1516.25;1516.44;3400
20180226 193000;1516.34;1516.34;1515.9;1516.1;9600
20180226 193100;1516.09;1516.09;1515.36;1515.66;5200
20180226 193200;1515.82;1516.47;1515.56;1515.83;6900
20180226 193300;1516.05;1516.37;1515.95;1516.11;6100
20180226 193400;1516;1516;1515.35;1515.41;5600
20180226 193500;1515.52;1515.99;1515.52;1515.99;2600
20180226 193600;1515.95;1516.49;1515.95;1516.49;3800
20180226 193700;1516.5;1516.67;1516.14;1516.34;4500
20180226 193800;1516.17;1516.94;1516.15;1516.94;3700
20180226 193900;1516.84;1516.84;1515.82;1516.04;2600
20180226 194000;1515.86;1516.47;1515.84;1515.88;2700
20180226 194100;1515.76;1515.98;1515.05;1515.27;5900
20180226 194200;1515.15;1515.84;1515.15;1515.39;3600
20180226 194300;1515.32;1515.68;1515.32;1515.63;2600
20180226 194400;1515.63;1515.81;1515.22;1515.81;3600
20180226 194500;1515.59;1515.73;1514.58;1514.9;12400
20180226 194600;1514.58;1515.04;1514;1514.73;8200
20180226 194700;1514.83;1515.68;1514.49;1515.1;8200
20180226 194800;1514.88;1515.1;1514.04;1514.04;7200
20180226 194900;1514.06;1514.13;1512.82;1513.57;13000
20180226 195000;1514;1514.39;1513.68;1514.35;3600
20180226 195100;1514.04;1514.6;1514.04;1514.6;1000
20180226 195200;1514.34;1515.47;1514.34;1514.6;3300
20180226 195300;1515.38;1515.43;1514.66;1514.83;2500
20180226 195400;1515.4;1515.64;1515.01;1515.32;2000
20180226 195500;1515.05;1516;1515.05;1515.71;8300
20180226 195600;1515.3;1515.69;1514.47;1514.47;3400
20180226 195700;1514.66;1514.92;1514.11;1514.49;2300
20180226 195800;1514.3;1514.99;1514.3;1514.99;3700
20180226 195900;1515.19;1515.19;1514.37;1514.37;2900
20180226 200000;1514.51;1514.67;1514.31;1514.67;1400
20180226 200100;1514.42;1514.42;1513.5;1513.79;7400
20180226 200200;1514;1514.15;1513.74;1513.74;3600
20180226 200300;1513.7;1514.61;1513.7;1514.43;6100
20180226 200400;1514.66;1515.07;1514.32;1514.57;8000
20180226 200500;1514.88;1515.34;1514.69;1515.34;4500
20180226 200600;1515.43;1515.6;1515.14;1515.3;2900
